Algorithm,Instance,Run_ID,Makespan,Workload Balance,Runtime
OtherResearcher,2d_Hurink_vdata_30_workers.fjs,6,1185.0,0,76.27639559993986
OtherResearcher,2d_Hurink_vdata_30_workers.fjs,7,1189.0,0,76.42569800000638
OtherResearcher,2d_Hurink_vdata_30_workers.fjs,8,1220.0,0,77.38305369997397
OtherResearcher,2d_Hurink_vdata_30_workers.fjs,9,1206.0,0,76.08732249995228
OtherResearcher,2d_Hurink_vdata_30_workers.fjs,10,1206.0,0,76.54255780007225
OtherResearcher,2d_Hurink_vdata_5_workers.fjs,1,547.0,0,14.03935710003134
OtherResearcher,2d_Hurink_vdata_5_workers.fjs,2,569.0,0,14.032964500016533
OtherResearcher,2d_Hurink_vdata_5_workers.fjs,3,555.0,0,14.156734300078824
OtherResearcher,2d_Hurink_vdata_5_workers.fjs,4,604.0,0,14.081311699934304
OtherResearcher,2d_Hurink_vdata_5_workers.fjs,5,558.0,0,14.236105700023472
OtherResearcher,2d_Hurink_vdata_5_workers.fjs,6,582.0,0,13.951779499999247
OtherResearcher,2d_Hurink_vdata_5_workers.fjs,7,546.0,0,14.276481200009584
OtherResearcher,2d_Hurink_vdata_5_workers.fjs,8,569.0,0,14.165429900051096
OtherResearcher,2d_Hurink_vdata_5_workers.fjs,9,563.0,0,14.086496800067836
OtherResearcher,2d_Hurink_vdata_5_workers.fjs,10,567.0,0,14.193216199986637
OtherResearcher,5_Kacem_3_workers.fjs,1,7.0,0,7.670542399981059
OtherResearcher,5_Kacem_3_workers.fjs,2,7.0,0,7.655800099950284
OtherResearcher,5_Kacem_3_workers.fjs,3,7.0,0,7.549553800025024
OtherResearcher,5_Kacem_3_workers.fjs,4,7.0,0,7.735519399982877
OtherResearcher,5_Kacem_3_workers.fjs,5,7.0,0,7.806982300011441
OtherResearcher,5_Kacem_3_workers.fjs,6,7.0,0,7.589050199952908
OtherResearcher,5_Kacem_3_workers.fjs,7,7.0,0,7.642002600012347
OtherResearcher,5_Kacem_3_workers.fjs,8,7.0,0,7.434212299995124
OtherResearcher,5_Kacem_3_workers.fjs,9,7.0,0,7.718375000054948
OtherResearcher,5_Kacem_3_workers.fjs,10,7.0,0,7.661207500030287
OtherResearcher,5_Kacem_4_workers.fjs,1,14.0,0,15.946703299996445
OtherResearcher,5_Kacem_4_workers.fjs,2,14.0,0,15.921781600103714
OtherResearcher,5_Kacem_4_workers.fjs,3,13.0,0,16.15632320009172
OtherResearcher,5_Kacem_4_workers.fjs,4,13.0,0,16.218379299971275
OtherResearcher,5_Kacem_4_workers.fjs,5,14.0,0,16.07989880000241
OtherResearcher,5_Kacem_4_workers.fjs,6,14.0,0,16.125404699938372
OtherResearcher,5_Kacem_4_workers.fjs,7,13.0,0,15.83409669995308
OtherResearcher,5_Kacem_4_workers.fjs,8,13.0,0,16.145687600015663
OtherResearcher,5_Kacem_4_workers.fjs,9,14.0,0,16.082395200035535
OtherResearcher,5_Kacem_4_workers.fjs,10,13.0,0,16.07247729995288
